Channel,trl,rip_start,rip_end,rip_peak,rip_dur,entropy,surprise,meanEnt,rt,trl_num,subI
1,57,440,465,448,0.054,1.729573959,1,1.646740672,698,209,10
1,59,559,576,565,0.038,1.610577243,0.807354922,1.58392119,616,211,10
1,61,358,377,371,0.042,1.579721832,2.64385619,1.495145872,880,222,10
1,62,459,470,465,0.026,1.615324356,0.793549123,1.513757432,938,223,10
1,62,929,949,936,0.044,1.615324356,0.793549123,1.513757432,938,223,10
1,63,914,930,927,0.036,1.55390818,0.719892081,1.510422638,856,225,10
1,71,50,63,53,0.03,1.689482267,3.906890596,1.545271816,791,252,10
1,72,387,398,394,0.026,1.782228719,1.152003093,1.534641262,961,257,10
1,73,404,435,418,0.066,1.750224877,1.070389328,1.530020914,978,258,10
1,74,655,669,662,0.032,1.717685695,1.874469118,1.507606921,885,259,10
1,75,89,102,92,0.03,1.83331824,1.378511623,1.484527362,904,276,10
1,75,489,503,498,0.032,1.83331824,1.378511623,1.484527362,904,276,10
1,80,153,164,159,0.026,1.903107168,1.584962501,1.504268705,843,301,10
1,81,423,434,428,0.026,1.88810207,1.473931188,1.495145872,913,302,10
1,81,627,638,632,0.026,1.88810207,1.473931188,1.495145872,913,302,10
1,84,934,945,935,0.026,1.849529155,2.632268215,1.512979546,909,308,10
1,85,498,510,499,0.028,1.870474489,1.299560282,1.505187126,809,309,10
1,86,259,282,273,0.05,1.852210213,1.237039197,1.511539988,716,310,10
1,91,389,401,394,0.028,1.614005463,2.584962501,1.646740672,897,329,10
1,92,583,598,584,0.034,1.669180337,0.893084796,1.616901663,687,330,10
1,99,2,17,4,0.034,1.559900002,3.169925001,1.515464046,984,344,10
1,99,632,643,634,0.026,1.559900002,3.169925001,1.515464046,984,344,10
1,101,15,29,22,0.032,1.582234674,0.770518154,1.530784101,984,346,10
1,101,40,75,57,0.074,1.582234674,0.770518154,1.530784101,984,346,10
1,101,137,148,143,0.026,1.582234674,0.770518154,1.530784101,984,346,10
1,101,269,285,282,0.036,1.582234674,0.770518154,1.530784101,984,346,10
1,104,416,434,423,0.04,1.566883817,0.765534746,1.508455681,927,351,10
1,104,759,771,770,0.028,1.566883817,0.765534746,1.508455681,927,351,10
1,104,920,931,923,0.026,1.566883817,0.765534746,1.508455681,927,351,10
1,105,177,189,185,0.028,1.543574708,0.736965594,1.49808192,639,352,10
1,105,635,651,640,0.036,1.543574708,0.736965594,1.49808192,639,352,10
1,106,222,245,236,0.05,1.520796653,0.710493383,1.501497686,616,353,10
1,108,39,53,46,0.032,1.476868962,0.662965013,1.487588998,575,355,10
1,110,186,205,196,0.042,1.435114155,0.621488377,1.48170502,575,357,10
1,112,491,504,496,0.03,1.395482595,0.584962501,1.46475537,886,359,10
1,112,703,722,709,0.042,1.395482595,0.584962501,1.46475537,886,359,10
1,113,481,514,500,0.07,1.79248125,1,1.865873091,688,363,10
1,114,324,343,333,0.042,1.664497779,0.807354922,1.815876202,708,364,10
1,120,549,560,556,0.026,1.140067763,0.387023123,1.557256522,675,374,10
1,120,650,663,661,0.03,1.140067763,0.387023123,1.557256522,675,374,10
1,121,272,284,280,0.028,1.09753784,0.362570079,1.543642509,617,375,10
1,121,536,552,541,0.036,1.09753784,0.362570079,1.543642509,617,375,10
1,122,540,551,549,0.026,1.021928095,0.321928095,1.534641262,868,377,10
1,126,317,332,329,0.034,0.874309555,0.251538767,1.495145872,664,382,10
1,131,330,354,340,0.052,0.821338807,0.237039197,1.511539988,950,390,10
1,134,171,188,180,0.038,0.771731304,0.215728691,1.501497686,668,393,10
1,135,222,234,231,0.028,0.756618568,0.209453366,1.490383197,534,394,10
1,139,448,465,456,0.038,0.68982547,0.182864057,1.46475537,511,399,10
1,140,690,706,696,0.036,1.842370993,1.222392421,1.815876202,844,404,10
1,147,94,105,99,0.026,1.850560296,1.777607579,1.504268705,869,421,10
1,148,138,154,147,0.036,1.844889452,1.321928095,1.495145872,775,422,10
1,153,95,113,102,0.04,1.804481099,1.280107919,1.508455681,540,431,10
1,154,828,841,833,0.03,1.788661038,2.544320516,1.49808192,902,432,10
1,155,978,994,986,0.036,1.807050593,1.263034406,1.501497686,809,433,10
1,160,43,56,46,0.03,2,2,2,734,441,10
1,162,773,788,780,0.034,1.836591668,2.169925001,1.710453622,944,446,10
1,164,224,242,232,0.04,1.738149333,1.115477217,1.616901663,786,450,10
1,164,580,606,597,0.056,1.738149333,1.115477217,1.616901663,786,450,10
1,165,127,141,136,0.032,1.689391747,1,1.58392119,540,451,10
1,166,988,999,991,0.026,1.640223929,1.906890596,1.545271816,824,452,10
1,167,881,898,886,0.038,1.64939747,1.678071905,1.574897677,692,453,10
1,168,490,504,498,0.032,1.64571137,4.087462841,1.557256522,938,454,10
1,168,512,524,514,0.028,1.64571137,4.087462841,1.557256522,938,454,10
1,170,607,621,615,0.032,1.719553828,1.662965013,1.525653353,901,456,10
1,171,558,573,564,0.034,1.712887622,1.514573173,1.534641262,915,457,10
1,175,938,950,949,0.028,1.822799607,1.494764692,1.512979546,797,468,10
1,176,428,447,434,0.042,1.811278124,1.415037499,1.505187126,815,469,10
1,181,432,445,444,0.03,1.736306925,1.624490865,1.490383197,803,474,10
1,181,457,468,461,0.026,1.736306925,1.624490865,1.490383197,803,474,10
1,182,280,295,286,0.034,1.767396447,1.197939378,1.484527362,839,476,10
1,182,499,522,509,0.05,1.767396447,1.197939378,1.484527362,839,476,10
1,185,878,891,882,0.03,1.734621419,3.070389328,1.46475537,780,479,10
1,1,742,753,748,0.026,1.891061112,1.584962501,1.798830557,746,6,11
1,2,532,544,537,0.028,1.846439345,1.736965594,1.785446458,925,7,11
1,4,755,771,766,0.036,1.784159128,1.584962501,1.747507363,859,9,11
1,7,608,619,616,0.026,1.74741304,1.662965013,1.660653615,454,16,11
1,9,290,303,300,0.03,1.740069339,1.432959407,1.601522255,981,24,11
1,14,220,234,224,0.032,1.705086298,1.925999419,1.583732931,985,35,11
1,14,376,391,384,0.034,1.705086298,1.925999419,1.583732931,985,35,11
1,15,190,205,199,0.034,1.709442397,1.478047297,1.583838829,716,36,11
1,19,424,437,432,0.03,1.760964047,1,1.785446458,570,47,11
1,21,293,304,296,0.026,1.614005463,0.777607579,1.747507363,435,49,11
1,21,465,479,472,0.032,1.614005463,0.777607579,1.747507363,435,49,11
1,24,45,57,47,0.028,1.425605199,0.584962501,1.703573989,425,52,11
1,25,825,848,832,0.05,1.451660764,0.628031223,1.691442387,939,54,11
1,25,970,985,975,0.034,1.451660764,0.628031223,1.691442387,939,54,11
1,30,822,833,827,0.026,1.460372187,0.612976877,1.598654754,845,63,11
1,32,526,540,533,0.032,1.397872413,0.559427409,1.594626327,686,65,11
1,32,881,897,888,0.036,1.397872413,0.559427409,1.594626327,686,65,11
1,34,780,792,786,0.028,1.340438816,0.514573173,1.607715606,821,67,11
1,34,822,839,828,0.038,1.340438816,0.514573173,1.607715606,821,67,11
1,35,882,895,886,0.03,1.313474275,0.494764692,1.610382333,565,68,11
1,36,855,868,860,0.03,1.28759961,4,1.603057712,991,69,11
1,42,151,166,164,0.034,1.422138019,0.567040593,1.585954987,688,77,11
1,50,503,514,513,0.026,1.847854814,1.415037499,1.630166548,798,101,11
1,51,185,198,191,0.03,1.854837409,1.415037499,1.603057712,653,109,11
1,53,901,916,910,0.034,1.824856317,1.280107919,1.603307642,646,111,11
1,54,865,879,873,0.032,1.808454107,1.222392421,1.597842344,928,112,11
1,58,608,619,617,0.026,1.784109692,1.304854582,1.577315711,688,119,11
1,60,451,462,452,0.026,1.918295834,2.584962501,1.886842188,973,123,11
1,63,471,482,476,0.026,1.891061112,1.584962501,1.798830557,704,126,11
1,65,588,600,591,0.028,1.789929075,1.874469118,1.763948903,670,128,11
1,70,588,599,598,0.026,1.675822058,1,1.670268302,529,135,11
1,71,572,586,580,0.032,1.615250265,0.932885804,1.632621648,669,138,11
1,72,713,732,722,0.042,1.582876504,0.874469118,1.61438124,588,139,11
1,83,24,35,31,0.026,1.53748081,0.777607579,1.593941479,623,153,11
1,83,684,696,685,0.028,1.53748081,0.777607579,1.593941479,623,153,11
1,88,681,697,688,0.036,1.664497779,0.807354922,1.830698969,522,164,11
1,93,58,90,71,0.068,1.378418853,0.628031223,1.691442387,857,174,11
1,93,483,494,488,0.026,1.378418853,0.628031223,1.691442387,857,174,11
1,95,408,419,410,0.026,1.220728902,0.485426827,1.632621648,658,178,11
1,97,430,445,441,0.034,1.124185416,0.415037499,1.630166548,382,181,11
1,98,27,42,32,0.034,1.09543128,0.395928676,1.615792238,429,182,11
1,99,272,283,281,0.026,1.068187337,2.700439718,1.598654754,868,183,11
1,99,456,467,461,0.026,1.068187337,2.700439718,1.598654754,868,183,11
1,99,762,775,763,0.03,1.068187337,2.700439718,1.598654754,868,183,11
1,105,454,470,464,0.036,1.036839086,0.387023123,1.603307642,417,191,11
1,105,586,599,596,0.03,1.036839086,0.387023123,1.603307642,417,191,11
1,106,816,833,821,0.038,1.018090515,2.544320516,1.597842344,628,192,11
1,107,430,441,438,0.026,1.057884807,0.415037499,1.593941479,587,193,11
1,114,151,163,158,0.028,1.75,2,1.804498375,833,205,11
1,115,28,39,35,0.026,1.752715279,1.169925001,1.798830557,810,206,11
1,115,819,835,826,0.036,1.752715279,1.169925001,1.798830557,810,206,11
1,118,597,611,606,0.032,1.625814584,1,1.747507363,903,209,11
1,126,507,519,516,0.028,1.83318874,1.415037499,1.603057712,634,229,11
1,127,639,650,642,0.026,1.819420585,1.343954401,1.604836261,762,230,11
1,127,737,751,745,0.032,1.819420585,1.343954401,1.604836261,762,230,11
1,128,542,554,544,0.028,1.827991026,1.270089163,1.577499967,909,238,11
1,128,647,659,651,0.028,1.827991026,1.270089163,1.577499967,909,238,11
1,130,746,759,748,0.03,1.799851858,1.725825037,1.570831785,810,240,11
1,134,684,695,694,0.026,1.625814584,1,1.747507363,710,249,11
1,135,118,129,121,0.026,1.573402452,1.700439718,1.716443531,733,250,11
1,137,69,81,73,0.028,1.562806632,1.321928095,1.703573989,669,252,11
1,137,696,707,702,0.026,1.562806632,1.321928095,1.703573989,669,252,11
1,138,646,662,652,0.036,1.543564443,1.192645078,1.689738248,850,253,11
1,142,900,912,901,0.028,1.460964047,1.321928095,1.653070878,892,257,11
1,148,912,925,916,0.03,1.564712511,1.222392421,1.594626327,757,265,11
1,153,917,932,922,0.034,1.554941773,1.087462841,1.603307642,493,271,11
1,154,310,324,312,0.032,1.540923456,1.428843299,1.597842344,892,272,11
1,158,849,861,859,0.028,1.596392118,2.700439718,1.583838829,810,276,11
1,162,555,568,562,0.03,1.75,2,1.804498375,797,285,11
1,162,644,657,653,0.03,1.75,2,1.804498375,797,285,11
1,162,809,826,819,0.038,1.75,2,1.804498375,797,285,11
1,163,360,386,375,0.056,1.752715279,1.584962501,1.798830557,710,286,11
1,163,778,789,779,0.026,1.752715279,1.584962501,1.798830557,710,286,11
1,164,529,541,539,0.028,1.721928095,1.321928095,1.785446458,691,287,11
1,166,802,815,809,0.03,1.650022422,1.263034406,1.747507363,756,289,11
1,168,68,79,78,0.026,1.574417427,1,1.709365697,662,291,11
1,168,819,830,825,0.026,1.574417427,1,1.709365697,662,291,11
1,169,263,285,273,0.048,1.532914564,0.906890596,1.703573989,750,292,11
1,172,383,396,391,0.03,1.410847875,1.847996907,1.670268302,827,295,11
1,173,548,559,550,0.026,1.428794734,0.788495895,1.660653615,621,296,11
1,174,738,752,745,0.032,1.395461844,0.736965594,1.653070878,594,297,11
1,176,382,393,390,0.026,1.331579623,0.652076697,1.61438124,540,299,11
1,177,458,472,460,0.032,1.301251785,1.938599455,1.619433611,721,300,11
1,185,566,577,571,0.026,1.54315642,1,1.603307642,756,311,11
1,185,924,935,933,0.026,1.54315642,1,1.603307642,756,311,11
1,189,177,188,186,0.026,1.495880074,1,1.585954987,868,317,11
1,189,892,903,897,0.026,1.495880074,1,1.585954987,868,317,11
1,190,837,853,844,0.036,1.483356277,0.965234582,1.577499967,768,318,11
1,197,714,727,719,0.03,1.922023143,1.378511623,1.716443531,722,330,11
1,203,833,847,838,0.032,1.850347023,2.938599455,1.619433611,827,340,11
1,204,80,91,82,0.026,1.887918503,1.263034406,1.630166548,832,341,11
1,205,667,679,669,0.028,1.861315277,1.184424571,1.615792238,933,342,11
1,209,116,128,126,0.028,1.849712035,1.206450877,1.607715606,868,347,11
1,211,119,135,131,0.036,1.858679692,2,1.603057712,933,349,11
1,216,563,574,573,0.026,1.768756459,1.037474705,1.583838829,757,356,11
1,217,543,561,550,0.04,1.757141402,1.070389328,1.577315711,868,359,11
1,222,37,50,46,0.03,1.677421284,4,1.689738248,943,373,11
1,223,201,221,212,0.044,1.783859344,1.280107919,1.691442387,792,374,11
1,225,102,113,105,0.026,1.654648334,1,1.61438124,786,379,11
1,230,245,269,254,0.052,1.491314657,1.678071905,1.603057712,892,389,11
1,230,341,355,348,0.032,1.491314657,1.678071905,1.603057712,892,389,11
1,230,427,440,437,0.03,1.491314657,1.678071905,1.603057712,892,389,11
1,233,852,863,860,0.026,1.403304545,0.724365557,1.583732931,763,395,11
1,234,2,13,8,0.026,1.385585608,0.700439718,1.583838829,685,396,11
1,238,472,487,477,0.034,1.372377568,0.725825037,1.570831785,944,400,11
1,239,310,321,315,0.026,1.918295834,1.584962501,1.886842188,968,403,11
1,242,389,402,394,0.03,1.974937501,1.584962501,1.798830557,920,406,11
1,244,3,15,10,0.028,1.926120747,1.514573173,1.653070878,769,417,11
1,244,678,689,680,0.026,1.926120747,1.514573173,1.653070878,769,417,11
1,245,527,542,535,0.034,1.90352397,1.392317423,1.632621648,827,418,11
1,247,930,941,932,0.026,1.850347023,1.201633861,1.619433611,646,420,11
1,256,913,927,914,0.032,1.779435924,2.321928095,1.585954987,867,437,11
1,258,366,378,373,0.028,1.799008666,1.070389328,1.577315711,880,439,11
1,260,491,505,495,0.032,1.836591668,1.169925001,1.798830557,845,446,11
1,260,845,856,849,0.026,1.836591668,1.169925001,1.798830557,845,446,11
1,265,256,271,263,0.034,1.83748483,1.584962501,1.632621648,822,458,11
1,267,805,820,811,0.034,1.773911951,2.64385619,1.615792238,887,462,11
1,268,965,980,972,0.034,1.802045624,1.378511623,1.598654754,803,463,11
1,275,352,372,359,0.044,1.731290638,1.722466024,1.604836261,711,470,11
1,277,712,723,717,0.026,1.719401383,1.469485283,1.593941479,715,473,11
1,3,73,87,76,0.032,1.670634018,1.222392421,1.519730752,869,25,12
1,3,109,120,111,0.026,1.670634018,1.222392421,1.519730752,869,25,12
1,3,128,146,138,0.04,1.670634018,1.222392421,1.519730752,869,25,12
1,3,376,391,385,0.034,1.670634018,1.222392421,1.519730752,869,25,12
1,7,415,430,423,0.034,1.619888352,1.192645078,1.503427795,468,29,12
1,8,244,255,246,0.026,1.625686539,1.469485283,1.50191433,919,33,12
1,8,459,474,467,0.034,1.625686539,1.469485283,1.50191433,919,33,12
1,14,260,277,273,0.038,1.75,1,1.743715011,658,45,12
1,20,251,264,255,0.03,1.568318256,0.847996907,1.593147601,998,55,12
1,24,171,184,174,0.03,1.417949374,2.137503524,1.552925728,281,59,12
1,24,283,296,289,0.03,1.417949374,2.137503524,1.552925728,281,59,12
1,24,411,424,418,0.03,1.417949374,2.137503524,1.552925728,281,59,12
1,27,694,706,696,0.028,1.647918195,4.807354922,1.519730752,837,65,12
1,28,163,175,171,0.028,1.709282222,2.192645078,1.503427795,779,69,12
1,33,203,215,208,0.028,1.754808315,1.074000581,1.473947383,840,77,12
1,33,252,265,262,0.03,1.754808315,1.074000581,1.473947383,840,77,12
1,38,953,964,961,0.026,1.842370993,1.222392421,1.815876202,627,84,12
1,40,206,222,213,0.036,1.573402452,0.893084796,1.642332806,837,90,12
1,40,940,953,945,0.03,1.573402452,0.893084796,1.642332806,837,90,12
1,47,368,382,374,0.032,1.487711254,0.866733469,1.517093511,739,108,12
1,47,408,422,416,0.032,1.487711254,0.866733469,1.517093511,739,108,12
1,52,201,221,209,0.044,1.37118057,0.68589141,1.489888907,445,114,12
1,56,130,144,139,0.032,1.332672298,0.657112286,1.462317387,873,118,12
1,60,606,618,616,0.028,1.633731421,3.169925001,1.593147601,832,135,12
1,61,110,127,121,0.038,1.700223726,2.662965013,1.599297818,469,136,12
1,63,8,20,15,0.028,1.510727733,1,1.495317046,685,155,12
1,72,691,703,702,0.028,1.591917187,0.830074999,1.600642573,947,173,12
1,82,27,39,35,0.028,1.566503681,3.415037499,1.503427795,967,189,12
1,82,154,166,160,0.028,1.566503681,3.415037499,1.503427795,967,189,12
1,86,88,100,90,0.028,1.639177017,2.925999419,1.495317046,857,195,12
1,86,150,171,160,0.046,1.639177017,2.925999419,1.495317046,857,195,12
1,86,971,989,981,0.04,1.639177017,2.925999419,1.495317046,857,195,12
1,87,46,57,55,0.026,1.669180337,0.893084796,1.486379698,632,196,12
1,87,668,679,675,0.026,1.669180337,0.893084796,1.486379698,632,196,12
1,87,765,781,774,0.036,1.669180337,0.893084796,1.486379698,632,196,12
1,88,241,257,249,0.036,1.649391017,0.862496476,1.473947383,691,197,12
1,89,482,498,496,0.036,1.636153197,2.256339753,1.466007058,585,200,12
1,89,608,619,616,0.026,1.636153197,2.256339753,1.466007058,585,200,12
1,91,667,678,672,0.026,1.79248125,1,1.865873091,670,203,12
1,93,83,102,96,0.042,1.548794941,3,1.743715011,819,205,12
1,95,585,601,593,0.036,1.425605199,0.584962501,1.599430738,733,212,12
1,98,3,14,9,0.026,1.275162983,3.169925001,1.593147601,851,215,12
1,99,454,468,461,0.032,1.360527311,0.547487795,1.599297818,819,216,12
1,105,210,222,217,0.028,1.183088913,0.432959407,1.533296588,639,224,12
1,106,619,632,622,0.03,1.155973998,4.807354922,1.519730752,955,225,12
1,108,409,421,419,0.028,1.236640742,0.447458977,1.532221643,626,227,12
1,113,730,752,736,0.048,1.243275311,2.736965594,1.473947383,919,237,12
1,117,71,85,83,0.032,1.79248125,1,1.865873091,556,243,12
1,119,220,231,221,0.026,1.548794941,0.678071905,1.743715011,573,245,12
1,125,26,40,37,0.032,1.371640762,3,1.600642573,615,253,12
1,126,593,609,599,0.036,1.451660764,0.628031223,1.593652099,954,254,12
1,127,232,244,242,0.028,1.404678473,0.584962501,1.593147601,700,255,12
1,128,540,553,548,0.03,1.360527311,0.547487795,1.599297818,533,256,12
1,128,809,825,819,0.036,1.360527311,0.547487795,1.599297818,533,256,12
1,129,918,930,920,0.028,1.319035274,0.514573173,1.578031912,563,257,12
1,130,699,714,704,0.034,1.280019973,0.485426827,1.567502368,790,258,12
1,149,318,339,327,0.046,2,2,2,924,281,12
1,152,376,387,383,0.026,1.842370993,1.222392421,1.815876202,737,284,12
1,152,510,523,520,0.03,1.842370993,1.222392421,1.815876202,737,284,12
1,153,14,29,25,0.034,1.75,1,1.743715011,585,285,12
1,156,698,709,705,0.026,1.617189573,0.874469118,1.687313465,680,288,12
1,157,645,665,657,0.044,1.551098171,2,1.635073589,808,289,12
1,158,225,241,232,0.036,1.573402452,0.893084796,1.642332806,475,290,12
1,160,226,241,234,0.034,1.471602261,1.906890596,1.599430738,604,292,12
1,160,624,637,634,0.03,1.471602261,1.906890596,1.599430738,604,292,12
1,161,286,297,291,0.026,1.491314657,0.830074999,1.600642573,556,293,12
1,161,341,352,348,0.026,1.491314657,0.830074999,1.600642573,556,293,12
1,161,422,433,431,0.026,1.491314657,0.830074999,1.600642573,556,293,12
1,163,147,167,161,0.044,1.509968613,3.392317423,1.567502368,873,298,12
1,163,458,471,463,0.03,1.509968613,3.392317423,1.567502368,873,298,12
1,164,442,457,451,0.034,1.582876504,2.874469118,1.552925728,931,299,12
1,166,536,547,543,0.026,1.640336065,1,1.536154609,702,301,12
1,167,570,582,576,0.028,1.647918195,1,1.519730752,778,305,12
1,168,342,353,348,0.026,1.624718292,2.050626073,1.531916898,632,306,12
1,168,495,514,502,0.042,1.624718292,2.050626073,1.531916898,632,306,12
1,170,264,275,269,0.026,1.61517131,0.95419631,1.517093511,487,308,12
1,172,902,925,911,0.05,1.615959187,2.237039197,1.509797147,761,310,12
1,175,597,609,599,0.028,1.617248898,1,1.473947383,715,317,12
1,176,347,365,357,0.04,1.601764887,2.03562391,1.462317387,667,318,12
1,176,440,454,448,0.032,1.601764887,2.03562391,1.462317387,667,318,12
1,177,33,45,44,0.028,1.610847454,1,1.467771242,457,319,12
1,177,628,640,635,0.028,1.610847454,1,1.467771242,457,319,12
1,178,277,288,280,0.026,1.596251535,0.966833136,1.466007058,714,320,12
1,180,410,421,416,0.026,1.75,1,1.743715011,826,325,12
1,189,954,965,958,0.026,1.615479782,1.736965594,1.532221643,854,347,12
1,190,581,594,583,0.03,1.617671138,1.632268215,1.517093511,767,348,12
1,194,49,65,57,0.036,1.628673776,1.074000581,1.473947383,527,357,12
1,194,112,123,117,0.026,1.628673776,1.074000581,1.473947383,527,357,12
1,194,369,383,374,0.032,1.628673776,1.074000581,1.473947383,527,357,12
1,194,426,440,431,0.032,1.628673776,1.074000581,1.473947383,527,357,12
1,194,566,586,572,0.044,1.628673776,1.074000581,1.473947383,527,357,12
1,195,530,543,540,0.03,1.614671226,2.357552005,1.462317387,609,358,12
1,196,67,79,76,0.028,1.630711782,1.070389328,1.467771242,820,359,12
1,196,145,157,150,0.028,1.630711782,1.070389328,1.467771242,820,359,12
1,196,175,192,184,0.038,1.630711782,1.070389328,1.467771242,820,359,12
1,197,325,339,332,0.032,1.921928095,2.321928095,1.921928095,902,362,12
1,197,571,585,578,0.032,1.921928095,2.321928095,1.921928095,902,362,12
1,198,452,463,461,0.026,1.918295834,2.584962501,1.865873091,544,363,12
1,200,428,451,441,0.05,1.905639062,1.415037499,1.743715011,714,365,12
1,201,245,267,260,0.048,1.846439345,1.321928095,1.662355625,720,367,12
1,204,38,50,43,0.028,1.746435384,2.807354922,1.567502368,773,378,12
1,204,236,259,249,0.05,1.746435384,2.807354922,1.567502368,773,378,12
1,206,222,235,230,0.03,1.750760325,2.938599455,1.542693067,503,380,12
1,207,958,970,967,0.028,1.79248125,2.584962501,1.536154609,617,381,12
1,209,434,445,443,0.026,1.806165601,2.169925001,1.533296588,557,384,12
1,211,175,190,181,0.034,1.797277476,1.047305715,1.517093511,596,388,12
1,211,454,467,460,0.03,1.797277476,1.047305715,1.517093511,596,388,12
1,211,779,800,789,0.046,1.797277476,1.047305715,1.517093511,596,388,12
1,212,204,229,218,0.054,1.773089846,3,1.503427795,690,389,12
1,213,256,282,266,0.056,1.805886077,1.044394119,1.509797147,737,390,12
1,213,632,652,639,0.044,1.805886077,1.044394119,1.509797147,737,390,12
1,214,80,103,90,0.05,1.782826556,1,1.507442065,737,391,12
1,214,127,145,134,0.04,1.782826556,1,1.507442065,737,391,12
1,216,767,791,777,0.052,1.782230231,2.887525271,1.489888907,516,394,12
1,216,809,834,817,0.054,1.782230231,2.887525271,1.489888907,516,394,12
1,217,136,148,144,0.028,1.769745535,1,1.473947383,696,397,12
1,219,77,90,82,0.03,1.754219509,0.966833136,1.466007058,533,400,12
1,219,965,986,972,0.046,1.754219509,0.966833136,1.466007058,533,400,12
1,220,473,486,481,0.03,1.918295834,1.584962501,1.865873091,650,403,12
1,223,76,96,86,0.044,1.891061112,1.584962501,1.687635165,738,406,12
1,223,118,138,124,0.044,1.891061112,1.584962501,1.687635165,738,406,12
1,224,35,60,51,0.054,1.846439345,1.321928095,1.662355625,602,407,12
1,225,356,372,364,0.036,1.789929075,1.137503524,1.687313465,766,408,12
1,226,30,45,36,0.034,1.877387064,1.222392421,1.620096773,747,411,12
1,226,219,231,228,0.028,1.877387064,1.222392421,1.620096773,747,411,12
1,228,118,130,120,0.028,1.807763576,1.087462841,1.593652099,750,414,12
1,228,422,445,434,0.05,1.807763576,1.087462841,1.593652099,750,414,12
1,228,502,513,508,0.026,1.807763576,1.087462841,1.593652099,750,414,12
1,229,797,808,807,0.026,1.705732862,0.932885804,1.567502368,661,418,12
1,229,976,990,983,0.032,1.705732862,0.932885804,1.567502368,661,418,12
1,231,366,378,369,0.028,1.633551334,0.823122238,1.542693067,702,420,12
1,231,952,963,959,0.026,1.633551334,0.823122238,1.542693067,702,420,12
1,233,215,228,223,0.03,1.565140713,0.736965594,1.540873202,491,422,12
1,233,775,786,781,0.026,1.565140713,0.736965594,1.540873202,491,422,12
1,233,949,978,964,0.062,1.565140713,0.736965594,1.540873202,491,422,12
1,235,834,845,844,0.026,1.501132084,0.667424661,1.533296588,286,424,12
1,238,618,633,628,0.034,1.593613552,0.784271309,1.517093511,655,428,12
1,238,829,844,837,0.034,1.593613552,0.784271309,1.517093511,655,428,12
1,239,727,739,732,0.028,1.567811305,0.752072487,1.503427795,544,429,12
1,240,28,41,34,0.03,1.542637229,0.722466024,1.509797147,661,430,12
1,242,282,293,287,0.026,1.494228414,0.669851398,1.504368018,557,432,12
1,242,699,711,710,0.028,1.494228414,0.669851398,1.504368018,557,432,12
1,244,319,332,323,0.03,1.448412406,0.624490865,1.489888907,473,434,12
1,245,65,76,71,0.026,1.42645856,0.604071324,1.495317046,357,435,12
1,248,144,155,148,0.026,1.364250705,4.357552005,1.462317387,574,438,12
1,250,314,326,320,0.028,2,2,2,985,441,12
1,250,787,799,793,0.028,2,2,2,985,441,12
1,254,160,172,161,0.028,1.905639062,1.415037499,1.743715011,522,445,12
1,255,148,159,151,0.026,1.836591668,1.169925001,1.687635165,732,446,12
1,258,61,90,73,0.062,1.729573959,1,1.635073589,615,449,12
1,258,621,642,635,0.046,1.729573959,1,1.635073589,615,449,12
1,259,846,857,854,0.026,1.669180337,0.893084796,1.642332806,649,450,12
1,260,177,194,187,0.038,1.610577243,0.807354922,1.620096773,410,451,12
1,260,834,846,839,0.028,1.610577243,0.807354922,1.620096773,410,451,12
1,261,31,44,39,0.03,1.554609761,0.736965594,1.599430738,555,452,12
1,262,177,188,179,0.026,1.501614472,0.678071905,1.600642573,755,453,12
1,262,349,388,369,0.082,1.501614472,0.678071905,1.600642573,755,453,12
1,264,460,473,462,0.03,1.360527311,0.547487795,1.599297818,521,456,12
1,266,400,414,407,0.032,1.243300369,0.459431619,1.552925728,608,459,12
1,267,187,198,193,0.026,1.208703008,0.436099115,1.542693067,503,460,12
1,267,574,589,583,0.034,1.208703008,0.436099115,1.542693067,503,460,12
1,267,856,871,863,0.034,1.208703008,0.436099115,1.542693067,503,460,12
1,270,543,554,546,0.026,1.11607628,0.378511623,1.538631288,521,463,12
1,271,321,334,326,0.03,1.088459599,0.362570079,1.533296588,474,464,12
1,272,255,266,256,0.026,1.062269811,0.347923303,1.519730752,404,465,12
1,272,504,518,510,0.032,1.062269811,0.347923303,1.519730752,404,465,12
1,273,964,978,970,0.032,1.037401254,0.334419039,1.531916898,412,466,12
1,274,217,229,220,0.028,1.013757678,0.321928095,1.532221643,421,467,12
1,274,749,765,756,0.036,1.013757678,0.321928095,1.532221643,421,467,12
1,275,873,884,880,0.026,0.991251399,0.310340121,1.517093511,457,468,12
1,276,892,907,898,0.034,0.969802495,0.299560282,1.503427795,544,469,12
1,277,374,391,383,0.038,0.949338057,0.289506617,1.509797147,679,470,12
1,278,519,538,531,0.042,0.929791508,0.280107919,1.507442065,427,471,12
1,281,715,729,718,0.032,0.876075714,3.624490865,1.489888907,650,474,12
1,282,87,98,94,0.026,0.943188418,0.293731203,1.495317046,649,475,12
1,283,495,506,501,0.026,0.92642786,0.285402219,1.486379698,544,476,12
1,285,689,700,699,0.026,0.894777941,0.270089163,1.462317387,511,478,12
1,286,962,979,977,0.038,0.879819671,0.263034406,1.467771242,398,479,12
1,287,121,134,133,0.03,0.865397312,0.256339753,1.466007058,409,480,12
2,3,95,107,104,0.028,1.670634018,1.222392421,1.519730752,869,25,12
